lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
IXI398-Guys-0952	738.0	565.0	2699.0	1357.0	510.0	2936.0	3291.0	2436.0	880.0	4516.0	2548.0	2474.0	1636.0	2425.0	608.0	1268.0	1588.0	656.0	1190.0	1289.0	3377.0	972.0	4559.0	2784.0	727.0	4779.0	7582.0	3633.0	3639.0	2863.0	225.0	421.0	430.0	2154.0	73672.6	1054733.0	1368131.54242
IXI399-Guys-0966	751.0	605.0	2025.0	1360.0	588.0	2539.0	3926.0	3203.0	961.0	3734.0	2461.0	3053.0	1659.0	2651.0	674.0	1255.0	1561.0	726.0	1305.0	1511.0	4665.0	1186.0	4413.0	3164.0	698.0	5529.0	6777.0	4940.0	3597.0	3616.0	200.0	515.0	438.0	2652.0	78933.8	1023464.0	1480253.06095
IXI400-Guys-0977	784.0	724.0	2506.0	1348.0	475.0	2590.0	4003.0	2828.0	1105.0	4948.0	2775.0	3354.0	1914.0	2941.0	603.0	1582.0	1505.0	713.0	1157.0	1440.0	4125.0	1165.0	5146.0	3792.0	804.0	4849.0	6549.0	4655.0	3595.0	3820.0	210.0	516.0	408.0	2269.0	81193.4	1106535.0	1465496.06585
IXI401-Guys-0978	828.0	531.0	1970.0	1219.0	458.0	2422.0	4423.0	3219.0	948.0	4433.0	2432.0	2590.0	1537.0	2454.0	560.0	1200.0	1501.0	610.0	1128.0	958.0	3209.0	1125.0	3867.0	3459.0	568.0	4480.0	5824.0	4903.0	3150.0	3012.0	215.0	476.0	333.0	2178.0	72215.2	984513.0	1357787.41715
IXI402-Guys-0961	944.0	340.0	1840.0	1318.0	404.0	2936.0	4069.0	3220.0	713.0	4842.0	2486.0	2504.0	1647.0	2946.0	609.0	1265.0	1429.0	694.0	1083.0	1198.0	3263.0	781.0	3909.0	3650.0	864.0	4517.0	6886.0	5234.0	3747.0	3670.0	215.0	413.0	394.0	2413.0	76347.3	959805.0	1310484.80836
IXI403-Guys-0965	1158.0	579.0	2227.0	1519.0	355.0	3010.0	5217.0	3689.0	831.0	5319.0	2999.0	2937.0	1966.0	3569.0	668.0	1380.0	1630.0	705.0	1181.0	1193.0	4101.0	1218.0	4471.0	3796.0	792.0	5562.0	7009.0	4374.0	3977.0	5112.0	272.0	435.0	385.0	2202.0	85792.5	1110185.0	1504160.35916
IXI404-Guys-0950	835.0	502.0	1981.0	1697.0	359.0	3532.0	4321.0	3737.0	834.0	4505.0	2358.0	2661.0	1985.0	2910.0	664.0	1976.0	1282.0	590.0	985.0	1338.0	4388.0	588.0	5054.0	3609.0	734.0	4871.0	7352.0	5199.0	3376.0	3922.0	213.0	451.0	395.0	2246.0	81446.9	1148755.0	1714898.54221
IXI405-Guys-0948	842.0	512.0	1847.0	1337.0	564.0	2954.0	3356.0	2882.0	957.0	4516.0	2432.0	2804.0	1758.0	2717.0	685.0	1237.0	1529.0	607.0	1346.0	1136.0	3633.0	1090.0	4342.0	3089.0	750.0	4731.0	6811.0	4591.0	3958.0	3387.0	218.0	467.0	422.0	2273.0	75606.4	1035359.0	1511377.3501
IXI406-Guys-0963	844.0	623.0	2267.0	1658.0	445.0	2950.0	4040.0	3167.0	1007.0	4842.0	2647.0	3410.0	2052.0	2918.0	576.0	1385.0	1926.0	655.0	1287.0	1695.0	4054.0	902.0	4394.0	4178.0	993.0	5192.0	7006.0	5458.0	3577.0	3569.0	245.0	493.0	441.0	2013.0	82892.7	1081829.0	1498073.04325
IXI407-Guys-0964	1153.0	524.0	2355.0	1502.0	378.0	2710.0	3725.0	3257.0	887.0	5107.0	2514.0	2866.0	1802.0	3196.0	571.0	1460.0	1542.0	625.0	1178.0	1518.0	3715.0	1087.0	4579.0	4124.0	1014.0	4640.0	7169.0	5247.0	3688.0	3704.0	211.0	473.0	372.0	1976.0	80862.3	1053135.0	1467815.11597
IXI408-Guys-0962	822.0	729.0	1934.0	1358.0	498.0	3006.0	3911.0	3022.0	929.0	3981.0	2573.0	2532.0	1702.0	2696.0	553.0	1164.0	1800.0	737.0	1476.0	1245.0	4002.0	1286.0	4543.0	3605.0	743.0	4898.0	6151.0	5243.0	3473.0	3404.0	224.0	498.0	388.0	2593.0	77703.4	1094911.0	1530007.85105
IXI409-Guys-0960	853.0	551.0	2528.0	1468.0	481.0	2944.0	3899.0	2872.0	902.0	4348.0	2454.0	3242.0	1974.0	2626.0	751.0	1500.0	1497.0	666.0	1134.0	1289.0	4678.0	1048.0	5307.0	4239.0	964.0	5114.0	6388.0	5571.0	3494.0	3362.0	233.0	385.0	413.0	2138.0	81209.8	1072897.0	1538623.10695
IXI410-Guys-0958	860.0	498.0	2156.0	1791.0	633.0	3050.0	3859.0	2993.0	781.0	4800.0	2268.0	2912.0	1659.0	2625.0	652.0	1174.0	1308.0	643.0	1106.0	1365.0	3667.0	1117.0	4443.0	3016.0	737.0	5059.0	6566.0	5201.0	3398.0	3278.0	219.0	410.0	440.0	2049.0	76732.8	1065444.0	1410464.06358
IXI411-Guys-0959	866.0	495.0	2114.0	1651.0	451.0	3131.0	3632.0	3614.0	881.0	5768.0	2400.0	3424.0	1787.0	3184.0	615.0	1232.0	1644.0	559.0	1181.0	1581.0	4156.0	1035.0	4910.0	3069.0	749.0	5072.0	6662.0	4024.0	3771.0	3585.0	267.0	519.0	417.0	2080.0	80527.4	1102277.0	1484462.82869
IXI412-Guys-0949	965.0	701.0	2008.0	1232.0	575.0	2883.0	3550.0	3207.0	848.0	4475.0	2481.0	3051.0	1989.0	2752.0	618.0	1345.0	1313.0	673.0	968.0	1170.0	3773.0	1163.0	4360.0	2974.0	745.0	5017.0	6702.0	4366.0	4076.0	3711.0	224.0	491.0	429.0	2190.0	77022.0	1058170.0	1467824.7402
IXI413-Guys-0955	845.0	466.0	1828.0	1765.0	650.0	2830.0	3469.0	3312.0	837.0	4905.0	2318.0	3242.0	1661.0	2600.0	749.0	1329.0	1582.0	563.0	1114.0	1587.0	3792.0	880.0	4318.0	3216.0	678.0	4682.0	6038.0	4475.0	3332.0	4489.0	250.0	446.0	354.0	2266.0	76850.1	1019870.0	1424794.66694
IXI414-Guys-0957	782.0	493.0	1628.0	1363.0	517.0	2926.0	3540.0	2944.0	840.0	4060.0	2428.0	2555.0	1631.0	2699.0	610.0	1202.0	1596.0	668.0	1056.0	1314.0	3595.0	1152.0	4016.0	2965.0	728.0	4168.0	6156.0	4713.0	3613.0	3332.0	212.0	416.0	397.0	2116.0	72421.0	938459.0	1282874.45881
IXI415-Guys-0942	956.0	546.0	1878.0	1455.0	379.0	3316.0	4611.0	2931.0	912.0	5070.0	2261.0	2631.0	1848.0	2664.0	547.0	1167.0	1647.0	549.0	1285.0	1336.0	3875.0	1034.0	4333.0	3276.0	681.0	4654.0	7030.0	4677.0	3892.0	4471.0	199.0	417.0	387.0	2494.0	79322.4	1053779.0	1545942.41744
IXI416-Guys-1051	823.0	806.0	1778.0	1377.0	365.0	2591.0	3927.0	2673.0	779.0	4085.0	2242.0	3159.0	2022.0	2410.0	663.0	1505.0	1218.0	660.0	982.0	1338.0	3876.0	1058.0	4146.0	3093.0	907.0	4624.0	6703.0	4573.0	2875.0	3592.0	222.0	485.0	346.0	1953.0	73852.7	1056116.0	1506871.33546
IXI417-Guys-0939	1330.0	768.0	2745.0	1963.0	483.0	3387.0	5623.0	3889.0	1309.0	5589.0	2909.0	3165.0	1903.0	3570.0	644.0	1534.0	1562.0	713.0	1362.0	1578.0	5172.0	1152.0	5591.0	4021.0	1104.0	5988.0	7335.0	4861.0	4491.0	4641.0	240.0	432.0	464.0	3197.0	94714.0	1208314.0	1707488.12487
IXI418-Guys-0956	1005.0	490.0	2361.0	1257.0	507.0	3097.0	4328.0	2921.0	1031.0	5237.0	2703.0	2748.0	1678.0	2866.0	608.0	1326.0	1956.0	729.0	1643.0	1203.0	3596.0	1036.0	4382.0	3864.0	847.0	6040.0	7429.0	5462.0	4359.0	4226.0	270.0	441.0	582.0	2782.0	85010.4	1130286.0	1591227.56804
IXI419-Guys-1027	693.0	500.0	1619.0	1151.0	385.0	2510.0	3180.0	2486.0	813.0	4512.0	2018.0	2569.0	1630.0	2289.0	548.0	1103.0	1085.0	415.0	913.0	1319.0	3411.0	907.0	4069.0	2821.0	609.0	3755.0	5540.0	3534.0	3125.0	2499.0	197.0	435.0	353.0	1967.0	64947.6	916944.0	1251621.79374
IXI420-Guys-1028	982.0	493.0	1637.0	1170.0	395.0	2462.0	3045.0	2446.0	726.0	4108.0	1984.0	2561.0	1490.0	2184.0	563.0	1051.0	1304.0	520.0	908.0	1230.0	2958.0	741.0	3789.0	2904.0	584.0	3794.0	5301.0	3780.0	3141.0	2652.0	203.0	390.0	320.0	1974.0	63786.4	887556.0	1235096.95454
IXI422-Guys-1071	986.0	647.0	2336.0	2139.0	479.0	3279.0	5814.0	4101.0	1249.0	7153.0	3129.0	3545.0	1928.0	3832.0	785.0	2085.0	2180.0	770.0	1970.0	1524.0	4958.0	1657.0	5720.0	5155.0	948.0	7306.0	9670.0	7010.0	4563.0	4555.0	308.0	540.0	541.0	3281.0	106119.0	1344358.0	1857535.77233
IXI423-IOP-0974	1040.0	626.0	1730.0	1219.0	534.0	3105.0	4641.0	3356.0	917.0	5328.0	2456.0	2194.0	1809.0	3422.0	687.0	1156.0	1625.0	697.0	1452.0	825.0	3925.0	1170.0	4381.0	4075.0	851.0	5584.0	6895.0	5759.0	3287.0	4317.0	259.0	414.0	359.0	2317.0	82409.9	1260647.0	1667837.03557
IXI424-IOP-0991	1029.0	448.0	2082.0	1401.0	481.0	3490.0	4125.0	3179.0	888.0	4887.0	2007.0	2892.0	1788.0	3094.0	654.0	1338.0	1302.0	585.0	1060.0	1091.0	3985.0	954.0	4515.0	3996.0	644.0	5126.0	7056.0	5100.0	3538.0	3784.0	257.0	420.0	426.0	2042.0	79656.4	1163988.0	1518854.33838
IXI425-IOP-0988	838.0	336.0	1738.0	1020.0	382.0	2773.0	3342.0	2902.0	537.0	3479.0	1473.0	2510.0	1345.0	2161.0	452.0	918.0	1006.0	386.0	800.0	1101.0	2974.0	656.0	3554.0	2477.0	340.0	3913.0	5691.0	3450.0	2631.0	2618.0	231.0	372.0	306.0	1644.0	60342.7	900010.0	1180964.93841
IXI426-IOP-1011	988.0	723.0	2280.0	1415.0	373.0	2871.0	4363.0	2834.0	876.0	5209.0	2228.0	2675.0	1797.0	3002.0	552.0	1189.0	1397.0	632.0	1107.0	1178.0	4313.0	1015.0	5061.0	3882.0	864.0	5074.0	7781.0	5796.0	4421.0	4347.0	238.0	451.0	478.0	2559.0	83924.3	1251191.0	1705530.21026
IXI427-IOP-1012	1047.0	509.0	3355.0	1684.0	447.0	3412.0	4148.0	3575.0	1049.0	6067.0	2698.0	3643.0	2234.0	3595.0	630.0	1580.0	2263.0	925.0	1880.0	1535.0	4701.0	1516.0	5726.0	3964.0	892.0	7362.0	9102.0	5663.0	5059.0	5167.0	350.0	454.0	642.0	2920.0	99787.4	1458569.0	1939539.16684
IXI428-Guys-0996	846.0	421.0	2161.0	1147.0	327.0	2526.0	3939.0	3547.0	816.0	5013.0	2453.0	2565.0	1686.0	2763.0	530.0	1300.0	1341.0	607.0	1039.0	909.0	3965.0	866.0	5091.0	3407.0	720.0	4221.0	6705.0	5143.0	3554.0	3467.0	222.0	480.0	361.0	2115.0	76227.2	1041160.0	1397325.36264
IXI429-Guys-0997	830.0	518.0	1684.0	1265.0	379.0	2496.0	3489.0	2686.0	744.0	4061.0	2043.0	2685.0	1437.0	2746.0	523.0	1158.0	1145.0	525.0	1058.0	1166.0	3284.0	986.0	4160.0	3231.0	677.0	4451.0	6320.0	4708.0	3096.0	3165.0	199.0	439.0	381.0	1846.0	69576.2	965114.0	1232997.05318
IXI430-IOP-0990	813.0	419.0	2136.0	1342.0	464.0	3036.0	3383.0	2569.0	504.0	4736.0	1737.0	2592.0	1968.0	2092.0	599.0	1272.0	1456.0	413.0	987.0	1097.0	3655.0	538.0	4238.0	3666.0	771.0	4540.0	6237.0	4761.0	3091.0	3665.0	197.0	324.0	418.0	2127.0	71824.3	1021146.0	1434811.12926
IXI431-Guys-0986	892.0	418.0	1779.0	1158.0	431.0	2659.0	3301.0	2789.0	637.0	3858.0	1853.0	2641.0	1447.0	2441.0	611.0	987.0	1286.0	528.0	1045.0	1215.0	3086.0	852.0	3608.0	2749.0	421.0	4045.0	5430.0	4003.0	3132.0	3397.0	177.0	423.0	392.0	2211.0	65901.1	922361.0	1248474.16405
IXI432-Guys-0987	1035.0	756.0	2520.0	1955.0	571.0	3736.0	5207.0	3850.0	1277.0	5929.0	3265.0	3979.0	2586.0	4078.0	725.0	1676.0	1495.0	966.0	1172.0	2024.0	4579.0	1181.0	5776.0	3867.0	1072.0	6209.0	8962.0	5709.0	4981.0	4184.0	276.0	590.0	512.0	2859.0	99545.3	1355733.0	1844409.87785
IXI433-IOP-0989	869.0	331.0	1679.0	1064.0	354.0	2620.0	4175.0	2663.0	663.0	4323.0	2140.0	2198.0	1787.0	3000.0	556.0	1324.0	1477.0	546.0	1323.0	940.0	3351.0	854.0	3990.0	3319.0	548.0	5183.0	6635.0	4925.0	3716.0	3170.0	244.0	369.0	417.0	2364.0	73114.1	1091503.0	1450890.87819
IXI434-IOP-1010	909.0	651.0	1818.0	1584.0	463.0	3027.0	3525.0	3185.0	617.0	5580.0	1707.0	3085.0	1663.0	2721.0	540.0	1109.0	1378.0	571.0	1203.0	1243.0	3297.0	626.0	3369.0	3608.0	785.0	4999.0	6212.0	5839.0	3632.0	3589.0	255.0	390.0	375.0	2053.0	75597.7	1065885.0	1373887.99258
IXI435-IOP-1040	778.0	295.0	1825.0	1333.0	372.0	2700.0	3845.0	2550.0	730.0	4388.0	2093.0	2909.0	1594.0	2618.0	560.0	1265.0	1220.0	698.0	1170.0	1371.0	3814.0	561.0	4677.0	3570.0	745.0	4887.0	6208.0	4804.0	3405.0	3148.0	224.0	385.0	431.0	2529.0	73700.0	1032031.0	1454351.09979
IXI436-HH-2153	1114.0	565.0	1927.0	1423.0	497.0	3295.0	4747.0	3737.0	1142.0	4837.0	2803.0	3569.0	2139.0	3625.0	597.0	1174.0	2530.0	754.0	1544.0	1784.0	4051.0	1380.0	4712.0	4511.0	1036.0	5573.0	7561.0	5264.0	4347.0	4904.0	256.0	522.0	463.0	2473.0	90846.8	1282905.0	1756794.51433
IXI437-HH-2152	1009.0	361.0	1958.0	1416.0	307.0	2681.0	4330.0	3023.0	967.0	4442.0	2412.0	2687.0	1645.0	3063.0	561.0	1196.0	1293.0	622.0	1099.0	1323.0	3617.0	950.0	4033.0	3461.0	636.0	5218.0	6628.0	4934.0	3601.0	3581.0	215.0	396.0	405.0	2261.0	76302.0	1077120.0	1528698.837
IXI438-HH-2155	971.0	548.0	1958.0	1040.0	376.0	2936.0	4699.0	2933.0	889.0	4247.0	2339.0	2697.0	1907.0	2785.0	564.0	1262.0	1317.0	586.0	979.0	1135.0	3658.0	973.0	4415.0	3447.0	691.0	5014.0	6453.0	5239.0	3635.0	4123.0	225.0	403.0	381.0	1891.0	76708.2	1058903.0	1462479.45933
IXI439-HH-2114	890.0	505.0	2336.0	1573.0	387.0	3242.0	5136.0	3663.0	1015.0	4856.0	2618.0	2853.0	1558.0	3353.0	595.0	1169.0	1391.0	631.0	939.0	1475.0	3713.0	1193.0	4192.0	3523.0	675.0	5397.0	6374.0	4764.0	3623.0	3788.0	237.0	419.0	408.0	2345.0	80828.1	1175721.0	1457045.51512
IXI440-HH-2127	934.0	723.0	1992.0	1583.0	550.0	2968.0	3991.0	3071.0	925.0	5129.0	2431.0	2919.0	2028.0	2842.0	653.0	1195.0	1528.0	635.0	1566.0	1321.0	4013.0	1095.0	4614.0	3184.0	710.0	5666.0	6544.0	4892.0	3681.0	4133.0	253.0	460.0	485.0	2307.0	81015.0	1131034.0	1626013.34952
IXI441-HH-2154	1022.0	664.0	2102.0	1186.0	296.0	2860.0	5293.0	3279.0	939.0	4812.0	2480.0	2547.0	1868.0	3016.0	539.0	1334.0	1364.0	595.0	1075.0	959.0	4204.0	1215.0	4769.0	3855.0	689.0	5516.0	6243.0	6029.0	3618.0	3531.0	219.0	445.0	435.0	2048.0	81025.7	1156179.0	1614699.68655
IXI442-IOP-1041	1182.0	798.0	3218.0	1299.0	452.0	3218.0	4477.0	3019.0	1157.0	4738.0	2756.0	3088.0	2422.0	3359.0	777.0	1589.0	1878.0	762.0	1632.0	1335.0	4369.0	1423.0	4998.0	3854.0	1038.0	6704.0	9060.0	6204.0	5291.0	4377.0	253.0	481.0	562.0	3150.0	94916.8	1387981.0	1935437.28004
IXI443-HH-2215	891.0	455.0	2066.0	1406.0	515.0	3266.0	4639.0	4204.0	918.0	5729.0	2559.0	2763.0	1671.0	3499.0	683.0	1427.0	1701.0	811.0	1550.0	1144.0	3984.0	937.0	4675.0	3418.0	905.0	6299.0	8191.0	4692.0	4037.0	4213.0	267.0	368.0	542.0	2731.0	87139.8	1132122.0	1507315.12459
IXI444-HH-2270	963.0	591.0	2009.0	1574.0	399.0	2760.0	4556.0	2992.0	820.0	5134.0	2567.0	3328.0	1992.0	2879.0	770.0	1225.0	1292.0	676.0	1075.0	1525.0	3809.0	1005.0	5078.0	3222.0	744.0	5154.0	6676.0	4943.0	3519.0	3369.0	259.0	477.0	454.0	2285.0	80116.2	1008427.0	1468726.02151
IXI445-HH-2269	1069.0	778.0	2376.0	1605.0	304.0	3473.0	4661.0	3875.0	910.0	4702.0	3104.0	3026.0	1956.0	3100.0	683.0	1552.0	1588.0	812.0	1456.0	1257.0	4537.0	1250.0	5338.0	4228.0	864.0	6947.0	7874.0	6482.0	4602.0	4131.0	313.0	487.0	647.0	2897.0	92880.9	1273482.0	1776265.21935
IXI446-HH-2325	936.0	748.0	1856.0	1087.0	369.0	2677.0	3851.0	3068.0	897.0	4022.0	2315.0	2646.0	1656.0	2711.0	628.0	1122.0	1148.0	556.0	984.0	1098.0	3463.0	1162.0	4206.0	3015.0	861.0	5566.0	5782.0	4410.0	3140.0	3255.0	211.0	396.0	361.0	2196.0	72393.1	986951.0	1451445.63954
IXI447-Guys-0979	734.0	589.0	2086.0	1729.0	319.0	3107.0	4199.0	3102.0	1046.0	5635.0	2660.0	3090.0	1591.0	2954.0	590.0	1254.0	1844.0	625.0	1456.0	1686.0	3711.0	1362.0	4880.0	3396.0	816.0	4685.0	6768.0	4923.0	3640.0	3247.0	210.0	358.0	488.0	2662.0	81418.9	1040647.0	1348727.97504
IXI448-HH-2393	927.0	443.0	1969.0	1485.0	418.0	2650.0	3739.0	3253.0	1104.0	4787.0	2426.0	2735.0	1631.0	2483.0	646.0	1167.0	1490.0	610.0	1066.0	1320.0	4160.0	722.0	4725.0	3790.0	813.0	4699.0	5974.0	6078.0	3327.0	3698.0	164.0	404.0	394.0	2524.0	77792.8	1012094.0	1550530.42349
IXI449-Guys-1082	1017.0	502.0	2260.0	1740.0	451.0	3254.0	4992.0	3981.0	1046.0	6067.0	2505.0	3329.0	1845.0	3659.0	647.0	1313.0	1370.0	669.0	1028.0	1473.0	4613.0	1065.0	5069.0	4195.0	628.0	5920.0	7163.0	6462.0	3977.0	4283.0	244.0	486.0	435.0	2245.0	89926.1	1199954.0	1530158.99132
IXI450-Guys-1093	887.0	606.0	2061.0	1001.0	345.0	2248.0	3963.0	2857.0	844.0	3994.0	2408.0	2495.0	1830.0	2740.0	575.0	1055.0	1106.0	560.0	1051.0	932.0	3241.0	1030.0	4359.0	2928.0	904.0	4432.0	6138.0	4168.0	4112.0	4059.0	226.0	417.0	375.0	2136.0	72078.1	993309.0	1439929.83196
IXI451-HH-2212	903.0	514.0	2272.0	1315.0	484.0	2729.0	3986.0	3466.0	1129.0	4646.0	2593.0	3708.0	1944.0	2991.0	605.0	1115.0	1684.0	631.0	1192.0	1472.0	4036.0	1153.0	4592.0	3987.0	741.0	4558.0	6328.0	5142.0	3505.0	3979.0	238.0	461.0	487.0	2236.0	80822.5	1090359.0	1499968.11115
IXI452-HH-2213	886.0	391.0	1887.0	1151.0	342.0	2680.0	3808.0	2652.0	779.0	3761.0	2280.0	2175.0	2008.0	2442.0	569.0	1193.0	1483.0	543.0	938.0	1098.0	3458.0	792.0	3953.0	3260.0	636.0	4304.0	5901.0	4893.0	3498.0	3554.0	184.0	381.0	339.0	2135.0	70348.6	892362.0	1343651.57458
IXI453-HH-2214	1005.0	650.0	2857.0	1586.0	515.0	3365.0	4397.0	4578.0	1281.0	4996.0	2803.0	2847.0	2151.0	3742.0	667.0	1259.0	2012.0	742.0	1646.0	1364.0	4112.0	1146.0	5533.0	3946.0	937.0	5429.0	6518.0	4744.0	3790.0	4680.0	237.0	467.0	504.0	2554.0	89053.2	1237571.0	1808516.85709
IXI454-Guys-1083	1120.0	470.0	2064.0	1511.0	490.0	3387.0	5321.0	3625.0	1101.0	5483.0	2946.0	3294.0	2111.0	3905.0	705.0	1464.0	1521.0	805.0	1579.0	1692.0	3862.0	858.0	4764.0	4495.0	984.0	5867.0	7273.0	5634.0	4161.0	4560.0	274.0	572.0	347.0	2394.0	90526.9	1189588.0	1476535.48649
IXI455-Guys-0981	943.0	722.0	2152.0	1366.0	415.0	2891.0	4684.0	3551.0	1074.0	4405.0	2654.0	2356.0	2076.0	3317.0	645.0	1393.0	1534.0	644.0	1000.0	1237.0	4173.0	1076.0	4731.0	4581.0	649.0	4719.0	6670.0	5678.0	3600.0	4309.0	234.0	530.0	451.0	2852.0	83312.8	1067888.0	1552362.84904
IXI456-Guys-1019	892.0	530.0	1904.0	1526.0	430.0	2584.0	3283.0	2305.0	805.0	4475.0	2112.0	2743.0	1635.0	2506.0	565.0	1105.0	1286.0	552.0	1068.0	1513.0	3522.0	1013.0	4337.0	2935.0	773.0	4576.0	6751.0	4357.0	3556.0	3233.0	207.0	419.0	473.0	2175.0	72144.0	921685.0	1331884.69601
IXI457-Guys-0984	1577.0	1095.0	2617.0	1571.0	694.0	4393.0	6746.0	4532.0	927.0	6620.0	3599.0	4340.0	2044.0	4681.0	884.0	2414.0	2199.0	938.0	1582.0	1627.0	6023.0	1502.0	6027.0	5451.0	1437.0	7620.0	9723.0	6865.0	5900.0	5035.0	267.0	522.0	636.0	3526.0	115599.0	1565477.0	2118876.37085
IXI458-Guys-0993	947.0	713.0	1898.0	1496.0	343.0	3002.0	4251.0	3849.0	1024.0	4434.0	2718.0	3047.0	2182.0	3234.0	537.0	1126.0	1832.0	783.0	1619.0	1352.0	3744.0	1266.0	4642.0	3915.0	892.0	6032.0	7132.0	5013.0	4348.0	4760.0	238.0	523.0	520.0	2682.0	86091.2	1148711.0	1702961.47257
IXI459-Guys-0992	797.0	454.0	1569.0	1352.0	399.0	2729.0	3822.0	2900.0	875.0	3965.0	2055.0	2751.0	1598.0	2687.0	573.0	1167.0	1246.0	580.0	1022.0	1241.0	3572.0	1026.0	4002.0	2882.0	659.0	4119.0	5802.0	4251.0	2990.0	2787.0	193.0	361.0	382.0	1845.0	68653.0	900925.0	1256863.59548
IXI460-Guys-0999	791.0	398.0	2377.0	1500.0	486.0	2919.0	3283.0	2928.0	734.0	4753.0	2577.0	3430.0	1679.0	2858.0	579.0	1163.0	1272.0	547.0	994.0	1584.0	3695.0	1038.0	4053.0	3222.0	449.0	5144.0	6519.0	5241.0	2983.0	2802.0	234.0	464.0	360.0	2078.0	75131.5	995730.0	1286544.97735
IXI461-Guys-0998	853.0	665.0	1949.0	1656.0	494.0	2644.0	4247.0	3391.0	883.0	5228.0	2576.0	3491.0	1588.0	3299.0	570.0	1241.0	1409.0	723.0	1274.0	1560.0	4017.0	1064.0	4356.0	3265.0	729.0	5473.0	6601.0	5112.0	3640.0	3799.0	219.0	452.0	349.0	2419.0	81229.8	1104526.0	1529628.48445
IXI462-IOP-1042	955.0	570.0	1763.0	1271.0	326.0	2756.0	3918.0	2065.0	618.0	4779.0	1936.0	2546.0	2025.0	2257.0	580.0	1177.0	1335.0	479.0	1080.0	1106.0	3297.0	714.0	3798.0	3147.0	967.0	4886.0	6810.0	4416.0	3595.0	3721.0	249.0	359.0	466.0	2122.0	72072.0	1001381.0	1427594.30563
IXI463-IOP-1043	1524.0	541.0	2013.0	1279.0	399.0	2756.0	5119.0	3585.0	769.0	5145.0	2113.0	2283.0	1740.0	3243.0	509.0	1091.0	1878.0	676.0	1533.0	1519.0	3598.0	671.0	4471.0	3206.0	727.0	5514.0	6187.0	4836.0	3911.0	4041.0	252.0	438.0	498.0	2438.0	80492.4	1086582.0	1432429.36059
IXI464-IOP-1029	1235.0	363.0	2109.0	1449.0	363.0	2642.0	4825.0	3006.0	832.0	5075.0	2130.0	2460.0	1873.0	3185.0	593.0	1623.0	1616.0	540.0	1360.0	1248.0	4008.0	597.0	4765.0	3449.0	928.0	4356.0	6771.0	4607.0	4001.0	3975.0	231.0	362.0	475.0	2535.0	79574.9	1056699.0	1438203.4697
IXI465-HH-2176	952.0	646.0	1932.0	1848.0	387.0	2907.0	4143.0	3212.0	992.0	4678.0	2593.0	3067.0	1696.0	2808.0	542.0	1320.0	1873.0	729.0	1273.0	1656.0	4216.0	1195.0	4700.0	3771.0	1054.0	5734.0	7588.0	5358.0	3961.0	4447.0	220.0	467.0	409.0	2612.0	84986.6	1079749.0	1674799.28585
IXI467-Guys-0983	727.0	516.0	2079.0	1075.0	442.0	2631.0	3604.0	2734.0	887.0	3629.0	2538.0	2262.0	1717.0	2570.0	634.0	1277.0	1222.0	603.0	1077.0	1182.0	3476.0	898.0	4117.0	3900.0	567.0	4942.0	6298.0	5472.0	3172.0	4143.0	233.0	415.0	366.0	2236.0	73633.6	1015324.0	1461424.92564
IXI468-Guys-0985	857.0	402.0	2138.0	1474.0	495.0	3205.0	4682.0	3574.0	1126.0	5088.0	2392.0	3143.0	1763.0	2780.0	693.0	1326.0	1401.0	597.0	1104.0	1452.0	3902.0	1059.0	4623.0	3876.0	660.0	5236.0	6833.0	5659.0	3482.0	3848.0	269.0	511.0	404.0	2337.0	82390.3	1121773.0	1600102.92504
IXI469-IOP-1136	1309.0	563.0	2388.0	1296.0	423.0	3066.0	4950.0	3153.0	1105.0	4841.0	2351.0	3168.0	1706.0	3284.0	606.0	1164.0	1674.0	752.0	1296.0	1223.0	4021.0	1061.0	5045.0	4092.0	775.0	5796.0	8217.0	5488.0	4313.0	3896.0	287.0	384.0	472.0	2263.0	86427.6	1233289.0	1616077.24867
IXI470-IOP-1030	1246.0	669.0	2457.0	1911.0	395.0	3253.0	5344.0	4196.0	1163.0	6640.0	2983.0	4173.0	2254.0	4451.0	906.0	1502.0	2198.0	774.0	1801.0	1942.0	4184.0	1411.0	4679.0	4567.0	960.0	6368.0	8352.0	6144.0	5598.0	4402.0	258.0	430.0	485.0	2820.0	100896.0	1447042.0	1907328.10701
